make,model,tran_type,eng_size_l,cyls,trans,fuel,fuel_cons_city,fuel_cons_hwy,fuel_cons_comb_lp100k,fuel_cons_comb_mpg,co2_emit,veh_class
BMW,M4 COUPE,AM7,3,6,A,Z,14,9.7,12.1,23,284,1
BMW,M4 COUPE,M6,3,6,M,Z,13.7,9.1,11.7,24,273,1
BMW,M6,AM7,4.4,8,A,Z,17.2,11.6,14.7,19,343,1
BMW,M6,M6,4.4,8,M,Z,16.2,10.9,13.8,20,324,1
BMW,M6 CABRIOLET,AM7,4.4,8,A,Z,17.2,11.6,14.7,19,343,6
BMW,M6 CABRIOLET,M6,4.4,8,M,Z,16.2,10.9,13.8,20,324,6
BMW,M6 GRAN COUPE,AM7,4.4,8,A,Z,17.2,11.6,14.7,19,343,1
BMW,M6 GRAN COUPE,M6,4.4,8,M,Z,16.2,10.9,13.8,20,324,1
BMW,M760i xDRIVE,AS8,6.6,12,A,Z,17.7,11.9,15.1,19,355,7
BMW,X1 xDRIVE28i,AS8,2,4,A,Z,10.5,7.4,9.1,31,213,2
BMW,X3 xDRIVE28d,AS8,2,4,A,D,8.7,7.1,8,35,211,2
BMW,X3 xDRIVE28i,AS8,2,4,A,Z,11.1,8.5,10,28,233,2
BMW,X3 xDRIVE35i,AS8,3,6,A,Z,12.7,9.1,11.1,25,260,2
BMW,X4 M40i,AS8,3,6,A,Z,12.7,9.1,11.1,25,260,2
BMW,X4 xDRIVE28i,AS8,2,4,A,Z,11.8,8.6,10.3,27,240,2
BMW,X5 M,AS8,4.4,8,A,Z,16.6,12.1,14.6,19,341,9
BMW,X5 xDRIVE35d,AS8,3,6,A,D,10.3,8,9.3,30,249,9
BMW,X5 xDRIVE35i,AS8,3,6,A,Z,13,9.8,11.5,25,270,9
BMW,X5 xDRIVE50i,AS8,4.4,8,A,Z,15.6,11.3,13.7,21,320,9
BMW,X6 M,AS8,4.4,8,A,Z,16.6,12.1,14.6,19,341,9
BMW,X6 xDRIVE35i,AS8,3,6,A,Z,13,9.8,11.5,25,270,9
BMW,X6 xDRIVE50i,AS8,4.4,8,A,Z,15.6,11.3,13.7,21,320,9
BUICK,ENCLAVE,A6,3.6,6,A,X,15.7,10.6,13.4,21,315,9
BUICK,ENCLAVE AWD,A6,3.6,6,A,X,16,10.9,13.7,21,322,9
BUICK,ENCORE (LUV Engine),AS6,1.4,4,A,X,9.3,7.2,8.3,34,194,2
BUICK,ENCORE (LE2 Engine),AS6,1.4,4,A,X,8.6,7.1,7.9,36,185,2
BUICK,ENCORE AWD (LUV Engine),AS6,1.4,4,A,X,9.8,7.7,8.8,32,208,2
BUICK,ENCORE AWD (LE2 Engine),AS6,1.4,4,A,X,8.9,7.6,8.3,34,196,2
BUICK,ENVISION AWD,A6,2,4,A,Z,11.8,9.1,10.6,27,248,2
BUICK,ENVISION AWD,A6,2.5,4,A,X,11.1,8.4,9.9,29,232,2
BUICK,LACROSSE,AS8,3.6,6,A,X,11.2,7.5,9.5,30,224,3
BUICK,LACROSSE AWD,AS8,3.6,6,A,X,11.6,8.1,10,28,235,3
BUICK,REGAL,AS6,2,4,A,Z,11.5,8,9.9,29,233,3
BUICK,REGAL AWD,AS6,2,4,A,Z,12.1,8.9,10.7,26,250,3
BUICK,VERANO,AS6,2.4,4,A,X,11.3,7.6,9.7,29,226,1
CADILLAC,ATS,AS8,2,4,A,Z,10.6,7.7,9.3,30,217,1
CADILLAC,ATS,M6,2,4,M,Z,11.8,8,10.1,28,236,1
CADILLAC,ATS,AS8,2.5,4,A,X,10.7,7.4,9.2,31,216,1
CADILLAC,ATS,AS8,3.6,6,A,X,11.6,8,10,28,234,1
CADILLAC,ATS AWD,AS8,2,4,A,Z,10.8,7.9,9.5,30,222,1
CADILLAC,ATS AWD,AS8,3.6,6,A,X,12.2,8.6,10.6,27,248,1
CADILLAC,ATS-V,AS8,3.6,6,A,Z,13.9,9.4,11.9,24,279,1
CADILLAC,ATS-V,M6,3.6,6,M,Z,14.4,10.4,12.6,22,295,1
CADILLAC,CT6,AS8,2,4,A,Z,11,7.8,9.5,30,223,7
CADILLAC,CT6 AWD,AS8,3,6,A,Z,13,9.1,11.2,25,263,7
CADILLAC,CT6 AWD,AS8,3.6,6,A,X,12.8,8.8,11,26,259,7
CADILLAC,CTS,AS8,2,4,A,Z,11,7.8,9.5,30,223,3
CADILLAC,CTS,AS8,3.6,6,A,X,11.6,8,10,28,234,3
CADILLAC,CTS AWD,AS8,2,4,A,Z,11.2,8.2,9.8,29,229,3
CADILLAC,CTS AWD,AS8,3.6,6,A,X,12.2,8.6,10.6,27,248,3
CADILLAC,CTS Vsport,AS8,3.6,6,A,Z,15,9.9,12.7,22,299,3
CADILLAC,CTS-V,AS8,6.2,8,A,Z,16.5,11.1,14,20,329,3
CADILLAC,ESCALADE 4WD,A8,6.2,8,A,Z,16.1,11.7,14.1,20,331,9
CADILLAC,XT5,AS8,3.6,6,A,X,12.1,8.6,10.5,27,245,2
CADILLAC,XT5 AWD,AS8,3.6,6,A,X,12.9,8.9,11.1,25,260,2
CADILLAC,XTS,AS6,3.6,6,A,X,13.2,8.5,11.1,25,260,7
CADILLAC,XTS AWD,AS6,3.6,6,A,X,13.7,9,11.6,24,272,7
CADILLAC,XTS Vsport AWD,AS6,3.6,6,A,Z,15,10.3,12.8,22,299,7
CHEVROLET,CAMARO,AS8,2,4,A,Z,10.9,7.7,9.5,30,222,6
CHEVROLET,CAMARO,M6,2,4,M,Z,11.9,8,10.1,28,236,6
CHEVROLET,CAMARO,AS8,3.6,6,A,X,12.3,8.6,10.6,27,249,6
CHEVROLET,CAMARO,M6,3.6,6,M,X,14.4,8.4,11.7,24,274,6
CHEVROLET,CAMARO SS,AS8,6.2,8,A,Z,14.2,8.7,11.7,24,273,6
CHEVROLET,CAMARO SS,M6,6.2,8,M,Z,14.3,9.4,12.1,23,284,6
CHEVROLET,CAMARO ZL1,AS10,6.2,8,A,Z,19,11.6,15.6,18,367,6
CHEVROLET,CAMARO ZL1,M6,6.2,8,M,Z,17.2,12,14.9,19,349,6
CHEVROLET,CITY EXPRESS,AV,2,4,A,X,9.8,9,9.4,30,220,14
CHEVROLET,COLORADO,A6,2.5,4,A,X,12,9.2,10.7,26,252,16
CHEVROLET,COLORADO,M6,2.5,4,M,X,12.2,9.2,10.9,26,254,16
CHEVROLET,COLORADO,A6,2.8,4,A,D,10.8,7.9,9.5,30,255,16
CHEVROLET,COLORADO,A8,3.6,6,A,X,13.4,9.6,11.7,24,274,16
CHEVROLET,COLORADO 4WD,A6,2.5,4,A,X,12.7,9.6,11.3,25,263,16
CHEVROLET,COLORADO 4WD,A6,2.8,4,A,D,12.1,8.4,10.4,27,280,16
CHEVROLET,COLORADO 4WD,A8,3.6,6,A,X,14,9.9,12.2,23,286,16
CHEVROLET,COLORADO ZR2 4WD,A6,2.8,4,A,D,12.5,10.7,11.7,24,315,16
CHEVROLET,COLORADO ZR2 4WD,A8,3.6,6,A,X,15,13,14.1,20,331,16
CHEVROLET,CORVETTE,AS8,6.2,8,A,Z,15.2,8.9,12.4,23,290,4
CHEVROLET,CORVETTE,M7,6.2,8,M,Z,14.2,9,11.9,24,278,4
CHEVROLET,CORVETTE Z06,AS8,6.2,8,A,Z,17.6,10.3,14.3,20,336,4
CHEVROLET,CORVETTE Z06,M7,6.2,8,M,Z,15.6,10.6,13.4,21,312,4
CHEVROLET,CRUZE,AS6,1.4,4,A,X,7.9,5.9,7,40,165,1
CHEVROLET,CRUZE,M6,1.4,4,M,X,8.3,6,7.3,39,170,1
CHEVROLET,CRUZE PREMIER,AS6,1.4,4,A,X,8.1,6,7.2,39,169,1
CHEVROLET,CRUZE DIESEL,A9,1.6,4,A,D,7.6,5,6.4,44,172,1
CHEVROLET,CRUZE DIESEL,M6,1.6,4,M,D,7.7,4.5,6.3,45,169,1
CHEVROLET,CRUZE HATCHBACK,AS6,1.4,4,A,X,8.1,6.2,7.3,39,172,1
CHEVROLET,CRUZE HATCHBACK,M6,1.4,4,M,X,8.3,6.4,7.4,38,173,1
CHEVROLET,CRUZE HATCHBACK PREMIER,AS6,1.4,4,A,X,8.4,6.4,7.5,38,176,1
CHEVROLET,EQUINOX,A6,2.4,4,A,X,11,7.5,9.4,30,221,2
CHEVROLET,EQUINOX FFV,A6,2.4,4,A,X,11,7.5,9.4,30,221,2
CHEVROLET,EQUINOX FFV,A6,2.4,4,A,E,15.6,11,13.6,21,223,2
CHEVROLET,EQUINOX,A6,3.6,6,A,X,14.1,9.7,12.1,23,285,2
CHEVROLET,EQUINOX AWD,A6,2.4,4,A,X,11.5,8.3,10.1,28,237,2
CHEVROLET,EQUINOX AWD FFV,A6,2.4,4,A,X,11.5,8.3,10.1,28,237,2
CHEVROLET,EQUINOX AWD FFV,A6,2.4,4,A,E,16.3,11.8,14.2,20,234,2
CHEVROLET,EQUINOX AWD,A6,3.6,6,A,X,15,10.4,13,22,304,2
CHEVROLET,EXPRESS 2500 PASSENGER,A6,6,8,A,X,21.8,14.8,18.6,15,438,10
CHEVROLET,EXPRESS 3500 PASSENGER,A6,6,8,A,X,22.3,14.9,19,15,445,10
CHEVROLET,IMPALA,AS6,2.5,4,A,X,10.9,7.9,9.5,30,224,7
CHEVROLET,IMPALA FFV,AS6,3.6,6,A,X,12.5,8.3,10.6,27,249,7
CHEVROLET,IMPALA FFV,AS6,3.6,6,A,E,17,11.7,14.6,19,240,7
CHEVROLET,MALIBU,A6,1.5,4,A,X,8.8,6.5,7.8,36,182,3
CHEVROLET,MALIBU,A9,2,4,A,Z,10.7,7.1,9.1,31,212,3
CHEVROLET,MALIBU HYBRID,AV,1.8,4,A,X,4.8,5.5,5.1,55,121,3
CHEVROLET,SILVERADO,A6,5.3,8,A,X,14.6,10.3,12.7,22,297,12
CHEVROLET,SILVERADO,A8,5.3,8,A,X,15.2,10.7,13.1,22,309,12
CHEVROLET,SILVERADO,A8,6.2,8,A,Z,15.9,11.2,13.8,20,324,12
CHEVROLET,SILVERADO FFV,A6,4.3,6,A,X,13.4,10,11.9,24,279,12
CHEVROLET,SILVERADO FFV,A6,4.3,6,A,E,19.3,14.3,17.1,17,284,12
CHEVROLET,SILVERADO FFV,A6,5.3,8,A,X,14.6,10.3,12.7,22,298,12
CHEVROLET,SILVERADO FFV,A6,5.3,8,A,E,19.7,13.9,17.1,17,284,12
CHEVROLET,SILVERADO 4WD,A6,5.3,8,A,X,15,10.7,13.1,22,307,12
CHEVROLET,SILVERADO 4WD,A8,5.3,8,A,X,15.9,11.5,13.9,20,327,12
CHEVROLET,SILVERADO 4WD,A8,6.2,8,A,Z,16,11.7,14.1,20,330,12
CHEVROLET,SILVERADO 4WD FFV,A6,4.3,6,A,X,14.1,10.6,12.5,23,294,12
CHEVROLET,SILVERADO 4WD FFV,A6,4.3,6,A,E,20.2,15.2,18,16,294,12
CHEVROLET,SILVERADO 4WD FFV,A6,5.3,8,A,X,15,10.7,13.1,22,307,12
CHEVROLET,SILVERADO 4WD FFV,A6,5.3,8,A,E,20.7,14.4,17.9,16,315,12
CHEVROLET,SILVERADO eASSIST 4WD,A8,5.3,8,A,X,14.4,11.2,13,22,303,12
CHEVROLET,SONIC,AS6,1.4,4,A,X,8.8,6.6,7.8,36,184,1
CHEVROLET,SONIC,M6,1.4,4,M,X,8.4,6.3,7.4,38,174,1
CHEVROLET,SONIC,AS6,1.8,4,A,X,9.7,6.9,8.4,34,197,1
CHEVROLET,SONIC,M5,1.8,4,M,X,9.2,7.1,8.3,34,194,1
CHEVROLET,SONIC 5,AS6,1.4,4,A,X,8.8,6.6,7.8,36,184,8
CHEVROLET,SONIC 5,M6,1.4,4,M,X,8.4,6.3,7.4,38,174,8
CHEVROLET,SONIC 5,AS6,1.8,4,A,X,9.7,6.9,8.4,34,197,8
CHEVROLET,SONIC 5,M5,1.8,4,M,X,9.2,7.1,8.3,34,194,8
CHEVROLET,SPARK,AV,1.4,4,A,X,7.8,6.2,7.1,40,167,6
CHEVROLET,SPARK,M5,1.4,4,M,X,8,6.2,7.2,39,168,6
CHEVROLET,SUBURBAN,A6,5.3,8,A,X,15.1,10.4,13,22,305,9
CHEVROLET,SUBURBAN FFV,A6,5.3,8,A,X,15.1,10.4,13,22,305,9
CHEVROLET,SUBURBAN FFV,A6,5.3,8,A,E,20,13.5,17.1,17,284,9
CHEVROLET,SUBURBAN 4WD,A6,5.3,8,A,X,15.4,10.8,13.3,21,312,9
CHEVROLET,SUBURBAN 4WD FFV,A6,5.3,8,A,X,15.4,10.8,13.3,21,312,9
CHEVROLET,SUBURBAN 4WD FFV,A6,5.3,8,A,E,22.1,15.4,19.1,15,317,9
CHEVROLET,TAHOE,A6,5.3,8,A,X,15.1,10.4,13,22,305,9
CHEVROLET,TAHOE FFV,A6,5.3,8,A,X,15.1,10.4,13,22,305,9
CHEVROLET,TAHOE FFV,A6,5.3,8,A,E,20,13.5,17.1,17,284,9
CHEVROLET,TAHOE 4WD,A6,5.3,8,A,X,15.2,10.8,13.2,21,310,9
CHEVROLET,TAHOE 4WD FFV,A6,5.3,8,A,X,15.2,10.8,13.2,21,310,9
CHEVROLET,TAHOE 4WD FFV,A6,5.3,8,A,E,20.8,14.5,18,16,299,9
CHEVROLET,TRAVERSE,A6,3.6,6,A,X,15.7,10.6,13.4,21,315,9
CHEVROLET,TRAVERSE AWD,A6,3.6,6,A,X,16,10.9,13.7,21,322,9
CHEVROLET,TRAX,AS6,1.4,4,A,X,9.3,7.2,8.3,34,194,2
CHEVROLET,TRAX,M6,1.4,4,M,X,9.2,7.1,8.2,34,194,2
CHEVROLET,TRAX AWD,AS6,1.4,4,A,X,9.8,7.7,8.8,32,208,2
CHRYSLER,200 FFV,A9,2.4,4,A,X,10.2,6.6,8.6,33,201,3
CHRYSLER,200 FFV,A9,2.4,4,A,E,13.9,8.9,11.7,24,192,3
CHRYSLER,200 FFV,A9,3.6,6,A,X,12.4,7.6,10.2,28,241,3
CHRYSLER,200 FFV,A9,3.6,6,A,E,16.8,10.4,13.9,20,230,3
CHRYSLER,200 AWD FFV,A9,3.6,6,A,X,12.8,8.3,10.8,26,252,3
CHRYSLER,200 AWD FFV,A9,3.6,6,A,E,17.1,11.1,14.4,20,237,3
CHRYSLER,300,A8,3.6,6,A,X,12.4,7.8,10.3,27,242,7
CHRYSLER,300 (MDS),A8,5.7,8,A,X,14.7,9.4,12.3,23,289,7
CHRYSLER,300 AWD,A8,3.6,6,A,X,12.8,8.7,11,26,258,7
CHRYSLER,300 AWD FFV,A8,3.6,6,A,X,12.8,8.7,11,26,258,7
CHRYSLER,300 AWD FFV,A8,3.6,6,A,E,17.6,12,15,19,248,7
CHRYSLER,PACIFICA,A9,3.6,6,A,X,12.9,8.4,10.9,26,257,13
CHRYSLER,PACIFICA (Stop-Start),A9,3.6,6,A,X,12.4,8.4,10.6,27,249,13
DODGE,CHALLENGER,A8,3.6,6,A,X,12.4,7.8,10.3,27,242,3
DODGE,CHALLENGER,M6,5.7,8,M,Z,15.6,10.1,13.1,22,307,3
DODGE,CHALLENGER,M6,6.4,8,M,Z,16.7,10.4,13.9,20,325,3
DODGE,CHALLENGER (MDS),A8,5.7,8,A,X,14.7,9.4,12.3,23,289,3
DODGE,CHALLENGER (MDS),A8,6.4,8,A,Z,15.6,9.6,12.9,22,302,3
DODGE,CHALLENGER GT,A8,3.6,6,A,X,12.8,8.7,11,26,258,3
DODGE,CHALLENGER SRT,M6,6.4,8,M,Z,16.7,10.4,13.9,20,325,3
DODGE,CHALLENGER SRT (MDS),A8,6.4,8,A,Z,15.6,9.6,12.9,22,302,3
DODGE,CHALLENGER SRT HELLCAT,A8,6.2,8,A,Z,17.6,10.7,14.5,19,339,3
DODGE,CHALLENGER SRT HELLCAT,M6,6.2,8,M,Z,18.1,11.4,15.1,19,352,3
DODGE,CHARGER,A5,3.6,6,A,X,13.7,9,11.6,24,271,7
DODGE,CHARGER,A8,3.6,6,A,X,12.4,7.8,10.3,27,242,7
DODGE,CHARGER (MDS),A5,5.7,8,A,X,15.6,9.7,12.9,22,302,7
DODGE,CHARGER (MDS),A8,5.7,8,A,X,14.7,9.4,12.3,23,289,7
DODGE,CHARGER (MDS),A8,6.4,8,A,Z,15.6,9.6,12.9,22,302,7
DODGE,CHARGER AWD,A8,3.6,6,A,X,12.8,8.7,11,26,258,7
DODGE,CHARGER AWD FFV,A8,3.6,6,A,X,12.8,8.7,11,26,258,7
DODGE,CHARGER AWD FFV,A8,3.6,6,A,E,17.6,12,15,19,248,7
DODGE,CHARGER AWD,A5,5.7,8,A,X,16,10.1,13.3,21,312,7
DODGE,CHARGER SRT (MDS),A8,6.4,8,A,Z,15.6,9.6,12.9,22,302,7
DODGE,CHARGER SRT HELLCAT,A8,6.2,8,A,Z,17.6,10.7,14.5,19,339,7
DODGE,DURANGO AWD,A8,3.6,6,A,X,12.7,9.6,11.3,25,265,9
DODGE,DURANGO AWD,A8,5.7,8,A,X,16.6,10.7,14,20,328,9
DODGE,GRAND CARAVAN FFV,A6,3.6,6,A,X,13.7,9.4,11.8,24,276,13
DODGE,GRAND CARAVAN FFV,A6,3.6,6,A,E,19.4,13.3,16.7,17,274,13
DODGE,JOURNEY,A4,2.4,4,A,X,12.7,9.2,11.1,25,261,2
DODGE,JOURNEY FFV,A6,3.6,6,A,X,14.2,9.5,12.1,23,284,2
DODGE,JOURNEY FFV,A6,3.6,6,A,E,19.1,13.2,16.4,17,274,2
DODGE,JOURNEY AWD,A6,3.6,6,A,X,14.5,10,12.4,23,292,2
DODGE,VIPER,M6,8.4,10,M,Z,19.9,12.6,16.6,17,387,4
FIAT,124 SPIDER,A6,1.4,4,A,X,9.3,6.5,8,35,187,4
FIAT,124 SPIDER,M6,1.4,4,M,X,9,6.7,7.9,36,185,4
FIAT,500 CABRIO,A6,1.4,4,A,X,8.7,7.1,8,35,186,5
FIAT,500 CABRIO,M5,1.4,4,M,X,8,6.5,7.3,39,171,5
FIAT,500 HATCHBACK,A6,1.4,4,A,X,8.7,7.1,8,35,186,5
FIAT,500 HATCHBACK,M5,1.4,4,M,X,7.7,6.1,7,40,163,5
FIAT,500 ABARTH CABRIO,A6,1.4,4,A,X,9.7,7.4,8.7,32,202,5
FIAT,500 ABARTH CABRIO,M5,1.4,4,M,X,8.5,7.1,7.9,36,186,5
FIAT,500 ABARTH HATCHBACK,A6,1.4,4,A,X,9.7,7.4,8.7,32,202,5
FIAT,500 ABARTH HATCHBACK,M5,1.4,4,M,X,8.5,7.1,7.9,36,186,5
FIAT,500L,A6,1.4,4,A,X,10.7,7.9,9.4,30,221,8
FIAT,500X,M6,1.4,4,M,X,9.5,7.1,8.4,34,197,2
FIAT,500X,A9,2.4,4,A,X,10.7,7.7,9.3,30,219,2
FIAT,500X AWD,A9,2.4,4,A,X,11,8,9.7,29,226,2
FORD,C-MAX HYBRID,AV,2,4,A,X,5.7,6.2,5.9,48,138,7
FORD,EDGE,AS6,2,4,A,X,11.5,8,9.9,29,233,2
FORD,EDGE (Start/Stop),AS6,2,4,A,X,11.3,8,9.8,29,230,2
FORD,EDGE,AS6,3.5,6,A,X,13.5,9.1,11.5,25,270,2
FORD,EDGE AWD,AS6,2,4,A,X,11.9,8.6,10.4,27,244,2
FORD,EDGE AWD,AS6,2.7,6,A,X,13.8,9.8,12,24,281,2
FORD,EDGE AWD,AS6,3.5,6,A,X,13.9,10,12.1,23,284,2
FORD,ESCAPE,AS6,1.5,4,A,X,10.2,7.8,9.1,31,214,2
FORD,ESCAPE,AS6,2,4,A,X,10.6,8,9.5,30,222,2
FORD,ESCAPE FFV,AS6,2.5,4,A,X,11.1,8.1,9.7,29,229,2
FORD,ESCAPE FFV,AS6,2.5,4,A,E,15.2,10.8,13.3,21,219,2
FORD,ESCAPE AWD,AS6,1.5,4,A,X,10.7,8.3,9.6,29,226,2
FORD,ESCAPE AWD,AS6,2,4,A,X,11.5,8.7,10.2,28,239,2
FORD,EXPEDITION 4X4,AS6,3.5,6,A,X,15.9,12,14.2,20,333,9
FORD,EXPEDITION EL 4X4,AS6,3.5,6,A,X,16.1,12.2,14.3,20,337,9
FORD,EXPLORER,AS6,2.3,4,A,X,12.6,8.6,10.8,26,254,9
FORD,EXPLORER FFV,AS6,3.5,6,A,X,13.9,9.7,12,24,281,9
FORD,EXPLORER FFV,AS6,3.5,6,A,E,18.7,12.9,16.1,18,264,9
FORD,EXPLORER AWD,AS6,2.3,4,A,X,13.1,9.2,11.3,25,266,9
FORD,EXPLORER AWD,AS6,3.5,6,A,X,14.8,10.7,13,22,305,9
FORD,EXPLORER FFV AWD,AS6,3.5,6,A,X,14.4,10.5,12.6,22,296,9
FORD,EXPLORER FFV AWD,AS6,3.5,6,A,E,19.6,14.2,17.2,16,284,9
FORD,F-150,AS6,2.7,6,A,X,12.2,9.3,10.9,26,256,12
FORD,F-150 (LT Tire Pkg),AS6,2.7,6,A,X,12.4,9.8,11.2,25,263,12
FORD,F-150 (Payload Pkg),AS6,2.7,6,A,X,13.1,9.8,11.6,24,272,12
FORD,F-150,AS10,3.5,6,A,X,12.7,9.5,11.3,25,264,12
FORD,F-150 (LT Tire Pkg),AS10,3.5,6,A,X,13,10.2,11.7,24,274,12
FORD,F-150 (Payload Pkg),AS10,3.5,6,A,X,13.8,10.7,12.4,23,290,12
FORD,F-150 FFV,A6,3.5,6,A,X,13.2,9.7,11.6,24,272,12
FORD,F-150 FFV,A6,3.5,6,A,E,17.9,13.2,15.8,18,258,12
FORD,F-150 FFV,AS6,5,8,A,X,15.4,10.6,13.2,21,310,12
FORD,F-150 FFV,AS6,5,8,A,E,20.5,14.3,17.7,16,291,12
FORD,F-150 FFV (Payload Pkg),AS6,5,8,A,X,16.8,11.8,14.5,19,340,12
FORD,F-150 FFV (Payload Pkg),AS6,5,8,A,E,20.5,14.3,17.7,16,291,12
FORD,F-150 4X4,AS6,2.7,6,A,X,13.1,10.2,11.8,24,276,12
FORD,F-150 4X4 (LT Tire Pkg),AS6,2.7,6,A,X,13.5,11.2,12.5,23,293,12
FORD,F-150 4X4 (Payload Pkg),AS6,2.7,6,A,X,13.3,10.7,12.3,23,288,12
FORD,F-150 4X4,AS10,3.5,6,A,X,13.6,10.3,12.1,23,284,12
FORD,F-150 4X4 (LT Tire Pkg),AS10,3.5,6,A,X,13.6,10.7,12.3,23,288,12
FORD,F-150 4X4 (Payload Pkg),AS10,3.5,6,A,X,14,11,12.7,22,298,12
FORD,F-150 FFV 4X4,A6,3.5,6,A,X,14,10.6,12.5,23,293,12
FORD,F-150 FFV 4X4,A6,3.5,6,A,E,19,14.3,16.9,17,281,12
FORD,F-150 FFV 4X4,AS6,5,8,A,X,15.9,11.3,13.8,20,323,12
FORD,F-150 FFV 4X4,AS6,5,8,A,E,21.5,15.1,18.6,15,305,12
FORD,F-150 FFV 4X4 (LT Tire Pkg),AS6,5,8,A,X,16,11.8,14.1,20,330,12
FORD,F-150 FFV 4X4 (LT Tire Pkg),AS6,5,8,A,E,21.5,15.1,18.6,15,306,12
FORD,F-150 FFV 4X4 (Payload Pkg),AS6,5,8,A,X,16.8,12.4,14.8,19,347,12
FORD,F-150 FFV 4X4 (Payload Pkg),AS6,5,8,A,E,22.2,16.5,19.6,14,326,12
FORD,F-150 RAPTOR 4X4,AS10,3.5,6,A,X,15.6,13.2,14.5,19,339,12
FORD,FIESTA,AS6,1.6,4,A,X,8.6,6.4,7.6,37,178,6
FORD,FIESTA,M5,1.6,4,M,X,8.6,6.7,7.8,36,182,6
FORD,FIESTA SFE,M5,1,3,M,X,7.6,5.7,6.8,42,158,6
FORD,FIESTA ST,M6,1.6,4,M,X,9,7.1,8.2,34,192,1
FORD,FLEX,AS6,3.5,6,A,X,14.7,10.2,12.7,22,298,9
FORD,FLEX AWD,AS6,3.5,6,A,X,14.7,10.7,12.9,22,303,9
FORD,FLEX AWD GTDI,AS6,3.5,6,A,X,15.7,11.2,13.7,21,321,9
FORD,FOCUS (Start/Stop),AS6,1,3,A,X,8.5,6.2,7.5,38,176,1
FORD,FOCUS (Start/Stop),M6,1,3,M,X,7.9,5.9,7,40,164,1
FORD,FOCUS FFV,AM6,2,4,A,X,9.1,6.4,7.9,36,185,1
FORD,FOCUS FFV,AM6,2,4,A,E,12.2,8.8,10.6,27,177,1
FORD,FOCUS FFV,AS6,2,4,A,X,9.2,6.6,8,35,189,1
FORD,FOCUS FFV,AS6,2,4,A,E,12.4,9.1,10.9,26,182,1
FORD,FOCUS FFV,M5,2,4,M,X,9.5,7,8.3,34,195,1
FORD,FOCUS FFV,M5,2,4,M,E,12.9,9.5,11.4,25,188,1
FORD,FOCUS RS AWD,M6,2.3,4,M,Z,12.2,9.4,10.9,26,256,3
FORD,FOCUS ST,M6,2,4,M,X,10.5,7.8,9.3,30,219,3
FORD,FUSION,AS6,1.5,4,A,X,10,7,8.7,32,204,3
FORD,FUSION,AS6,2,4,A,X,11.2,7.6,9.6,29,225,3
FORD,FUSION,A6,2.5,4,A,X,11.3,7.5,9.6,29,224,3
FORD,FUSION AWD,AS6,2,4,A,X,11.8,8.1,10.1,28,238,3
FORD,FUSION AWD,AS6,2.7,6,A,X,13.5,9,11.5,25,270,3
FORD,FUSION HYBRID,AV,2,4,A,X,5.5,5.7,5.6,50,131,3
FORD,GT,AM7,3.5,6,A,Z,20.6,13.2,17.3,16,406,4
FORD,MUSTANG,AS6,2.3,4,A,X,11,7.9,9.6,29,226,6
FORD,MUSTANG (Performance Pkg),AS6,2.3,4,A,X,11.8,8.3,10.2,28,239,6
FORD,MUSTANG,M6,2.3,4,M,X,11.2,7.8,9.8,29,230,6
FORD,MUSTANG (Performance Pkg),M6,2.3,4,M,X,11.2,8.4,9.8,29,230,6
FORD,MUSTANG,AS6,3.7,6,A,X,12.8,8.9,11.1,25,259,6
FORD,MUSTANG,M6,3.7,6,M,X,13.8,8.8,11.5,25,271,6
FORD,MUSTANG,AS6,5,8,A,X,15.6,9.6,12.9,22,303,6
FORD,MUSTANG,M6,5,8,M,X,15.8,9.8,13.1,22,307,6
FORD,MUSTANG (Performance Pkg),M6,5,8,M,X,16.7,10.2,13.8,20,324,6
FORD,MUSTANG CONVERTIBLE,AS6,2.3,4,A,X,11.8,8.3,10.2,28,239,6
FORD,MUSTANG CONVERTIBLE,M6,2.3,4,M,X,11.2,8.7,10.1,28,237,6
FORD,MUSTANG CONVERTIBLE,AS6,5,8,A,X,15.5,10.3,13.2,21,309,6
FORD,MUSTANG CONVERTIBLE,M6,5,8,M,X,16.7,10.2,13.8,20,324,6
FORD,SHELBY GT350 MUSTANG,M6,5.2,8,M,Z,17.2,11.3,14.6,19,341,6
FORD,T-150 WAGON,AS6,3.5,6,A,X,16.2,12.8,14.6,19,344,10
FORD,T-150 WAGON FFV,AS6,3.7,6,A,X,16.7,13,15.1,19,354,10
FORD,T-150 WAGON FFV,AS6,3.7,6,A,E,23,18.5,20.9,14,343,10
FORD,TAURUS,AS6,2,4,A,X,11.8,8.1,10.1,28,238,7
FORD,TAURUS FFV,AS6,3.5,6,A,X,13.1,8.7,11.1,25,260,7
FORD,TAURUS FFV,AS6,3.5,6,A,E,17.6,11.7,15,19,249,7
FORD,TAURUS AWD,AS6,3.5,6,A,X,14.7,9.8,12.5,23,293,7
FORD,TAURUS FFV AWD,AS6,3.5,6,A,X,13.6,9.9,12.4,23,291,7
FORD,TAURUS FFV AWD,AS6,3.5,6,A,E,18.7,13.4,16.3,17,271,7
FORD,TRANSIT CONNECT VAN FFV,AS6,2.5,4,A,X,11.9,8.7,10.4,27,244,14
FORD,TRANSIT CONNECT VAN FFV,AS6,2.5,4,A,E,16.1,11.9,14.2,20,234,14
